title,url,servings,ingredients,calories,carbohydrates,proteins,fats,tags
2 recetas con calabaza,https://recetas.lidl.es/recetas/2-recetas-con-calabaza,4,"[""200 g calabazas"", ""200 g zanahorias"", ""60 g mantequilla"", ""40 g harina de trigo"", ""12 g levadura"", ""2 uds sal""]",531 kCal,35.2 g,23.67 g,34.88 g,"[""Aperitivos"", ""Fruta y Verdura"", ""La Cocina de Lidl"", ""P\u00edcnic""]"
Panecillos en sartén con huevo revuelto,https://recetas.lidl.es/recetas/panecillos-en-sarten-con-huevo-revuelto,4,"[""125 g yogur natural"", ""125 g harina de trigo"", ""3 g levadura""]",534 kCal,38.02 g,21.08 g,35.25 g,"[""Desayunos y Meriendas"", ""Arroz, Legumbres y Cereales"", ""L\u00e1cteos y Huevos"", ""Fruta y Verdura"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 12 meses""]"
Mis primeras tortitas,https://recetas.lidl.es/recetas/mis-primeras-tortitas,4,"[""1 huevo"", ""0.5 ralladura de lim\u00f3n"", ""60 g copos de avena"", ""1 cucharada levadura"", ""70 g yogur natural"", ""4 n\u00edsperos"", ""1 cereza""]",111 kCal,15.46 g,4.8 g,N/A,"[""Desayunos y Meriendas"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Recetas para ni\u00f1os a partir de 6 meses""]"
Berenjenas rellenas con carne picada,https://recetas.lidl.es/recetas/berenjenas-rellenas-con-carne-picada,4,"[""2 berenjenas"", ""1 ud aceite de oliva virgen extra"", ""200 g sal"", ""400 g cebolleta"", ""350 ml champi\u00f1ones portobello"", ""30 g picada de vacuno"", ""10 g pimienta negra""]",383.2 kCal,21 g,24 g,25 g,"[""Primeros"", ""Segundos"", ""Fruta y Verdura"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os"", ""La Cocina de Lidl""]"
Albóndigas con guarnición de espinacas,https://recetas.lidl.es/recetas/albondigas-con-guarnicion-de-espinacas,4,"[""150 g aceite de oliva virgen extra"", ""420 g espinacas""]",346 kCal,13.57 g,17.81 g,23.94 g,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Fruta y Verdura"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os""]"
Sándwich de helado,https://recetas.lidl.es/recetas/sandwich-de-helado,8,"[""125 g mantequilla"", ""45 g az\u00facar"", ""1 ralladura de lim\u00f3n""]",566 kCal,60.04 g,8.88 g,32.24 g,"[""Postres"", ""Postres y Dulces"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
Polo de sandía y melón,https://recetas.lidl.es/recetas/polo-de-sandia-y-melon,4,"[""250 g sandias"", ""250 g melones"", ""60 g sandias"", ""60 g melones"", ""150 g avellanas"", ""100 g nueces""]",522 kCal,35.92 g,8.93 g,38.04 g,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os""]"
Pan con patés vegetales,https://recetas.lidl.es/recetas/pan-con-pates-vegetales,4,"[""7 rebanadas panes"", ""1 rebanada pan"", ""1 tarrina hummus"", ""1 tarrina untable vegetal"", ""1 tarrina guacamole""]",277 kCal,25.92 g,7.3 g,15.25 g,"[""Desayunos y Meriendas"", ""Fruta y Verdura"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os"", ""Recetas de bocadillos y tostadas""]"
Ensalada fría de cuscús,https://recetas.lidl.es/recetas/ensalada-fria-de-cuscus,4,"[""2 pimientos rojos"", ""2 pimientos amarillos""]",294 kCal,50.87 g,7.91 g,6.57 g,"[""Primeros"", ""Fruta y Verdura"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 12 meses""]"
Tortitas de puré de patata,https://recetas.lidl.es/recetas/tortitas-de-pure-de-patata,4,"[""70 g panes"", ""1 ud huevo"", ""300 g pur\u00e9 de patata"", ""10 g panes"", ""8 uds aceite de oliva""]",213 kCal,25.2 g,5.97 g,9.8 g,"[""Desayunos y Meriendas"", ""Postres"", ""Sopas y Cremas"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
Hamburguesa de salmón con calabacín,https://recetas.lidl.es/recetas/hamburguesa-de-salmon-con-calabacin,4,"[""0.5 ud calabac\u00edn"", ""2 uds salm\u00f3n"", ""1 yema de huevo huevo"", ""60 g sal"", ""1 ud harina de trigo"", ""0.5 ud aceite de oliva"", ""4 uds harina de trigo"", ""100 g patata""]",398 kCal,41.09 g,18.43 g,17.63 g,"[""Segundos"", ""Pescado y Marisco"", ""Fruta y Verdura"", ""P\u00edcnic"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os"", ""Recetas de bocadillos y tostadas""]"
Carne con puré de patatas,https://recetas.lidl.es/recetas/carne-con-pure-de-patatas,4,"[""300 g estofado de ternera"", ""2 uds aceite de oliva virgen extra"", ""1 ud zanahorias"", ""1 ud cebolla"", ""8 uds calabac\u00edn"", ""300 ml ciruelas"", ""4 uds caldo de cocido"", ""20 g patatas"", ""50 ml agua"", ""20 g sal"", ""1 mantequilla"", ""4 cucharadas nata""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Carne y Aves"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os""]"
Hamburguesa con verduras,https://recetas.lidl.es/recetas/hamburguesa-con-verduras,4,"[""40 g espinacas congeladas"", ""100 g aceite de oliva"", ""1 ud garbanzos"", ""1 ud sal"", ""4 uds comino"", ""20 g zumo de lim\u00f3n"", ""60 g calabac\u00edn""]",416 kCal,28.71 g,10.9 g,28.1 g,"[""Primeros"", ""Fruta y Verdura"", ""Vegetariana"", ""Vegana"", ""Vuelta al cole"", ""Recetas con productos Vemondo"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os""]"
Nuggets de tofu con salsa de aguacate y manzana,https://recetas.lidl.es/recetas/nuggets-de-tofu-con-salsa-de-aguacate-y-manzana,2,"[""200 g tofu"", ""50 g cereales"", ""1 cucharada agua"", ""2 cucharadas mostaza de dijon"", ""1 cucharadita piment\u00f3n"", ""1 cucharadita c\u00farcuma molida""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Vegetariana"", ""Vegana"", ""Canarias""]"
Wok Thai de fideos con gambas,https://recetas.lidl.es/recetas/wok-thai-de-fideos-con-gambas,2,"[""100 agua""]",740 kCal,93.35 g,32.3 g,26.78 g,"[""Segundos"", ""Primeros"", ""Pasta y Pizza"", ""Pescado y Marisco"", ""Fruta y Verdura"", ""Asia"", ""Recetas del Mundo""]"
"Uramaki con palitos, aguacate y pepino",https://recetas.lidl.es/recetas/uramaki-con-palitos-aguacate-y-pepino,6,"[""200 arroz para sushi"", ""625 agua"", ""50 vinagre de arroz"", ""1 sal"", ""3 alga nori"", ""6 surimi"", ""1 pepino"", ""1 aguacate""]",377 kCal,30.26 g,5.87 g,24.34 g,"[""Segundos"", ""Arroz, Legumbres y Cereales"", ""Pescado y Marisco"", ""Fruta y Verdura"", ""Asia"", ""Recetas del Mundo"", ""P\u00edcnic""]"
Fideos chow mein salteados,https://recetas.lidl.es/recetas/fideos-chow-mein-salteados,4,"[""300 g fideos chow mein"", ""1 ud diente de ajo"", ""1 ud cebolla"", ""0.5 paquete pimiento tricolor"", ""1 ud calabac\u00edn"", ""2 uds zanahorias"", ""400 g pollo"", ""30 ml salsa de soja""]",473 kCal,66.9 g,31.2 g,8.8 g,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Pasta y Pizza"", ""Recetas del Mundo"", ""Asia""]"
Pollo korma con pan chapati,https://recetas.lidl.es/recetas/pollo-korma-con-pan-chapati,4,"[""475 agua de coco"", ""200 caldo de pollo"", ""200 arroz basmati"", ""150 yogur griego"", ""50 almendras"", ""2 aceite de oliva"", ""1 pan de pita"", ""2 cebolla"", ""1 ajos"", ""4 jengibre"", ""500 korma curry""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Carne y Aves"", ""Recetas del Mundo"", ""Asia""]"
Cerdo al estilo hindú,https://recetas.lidl.es/recetas/cerdo-al-estilo-hindu,4,"[""650 carne de cerdo"", ""1 cebolla"", ""3 ajos"", ""1 chutney de mango"", ""1 jengibre"", ""1 yogur natural"", ""1 tomate"", ""1 zumo de lim\u00f3n"", ""0.5 cilantro fresco"", ""6 aceite de oliva virgen extra"", ""2 sal"", ""1 az\u00facar"", ""1 comino""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Carne y Aves"", ""Recetas del Mundo"", ""Asia""]"
Pad Thai,https://recetas.lidl.es/recetas/pad-thai,4,"[""250 noodles"", ""4 langostinos"", ""1 huevo"", ""150 solomillos de pollo"", ""100 bamb\u00fa"", ""2 cebollinos"", ""2 salsa de pescado"", ""2 az\u00facar moreno""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Carne y Aves"", ""Pasta y Pizza"", ""Fruta y Verdura"", ""Recetas del Mundo"", ""Asia""]"
Pollo tikka masala,https://recetas.lidl.es/recetas/pollo-tikka-masala,4,"[""250 arroz basmati"", ""1 salsa de curry"", ""200 aceite vegetal""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Carne y Aves"", ""Asia"", ""Recetas del Mundo""]"
Arroz thai con verduras,https://recetas.lidl.es/recetas/arroz-thai-con-verduras,4,"[""1 calabac\u00edn"", ""50 cebollas"", ""1 pimiento rojo"", ""1 zanahoria"", ""80 br\u00f3coli"", ""300 aceite de oliva""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Arroz, Legumbres y Cereales"", ""Vegetariana"", ""Asia"", ""Recetas del Mundo""]"
Wok de pollo con verduras,https://recetas.lidl.es/recetas/wok-de-pollo-con-verduras,2,"[""100 arroz jazm\u00edn""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Carne y Aves"", ""Asia"", ""Recetas del Mundo""]"
Rollitos vietnamitas,https://recetas.lidl.es/recetas/rollitos-vietnamitas,4,"[""1 aceite de oliva virgen extra"", ""200 sal"", ""1 licor de lim\u00f3n""]",316 kCal,37.69 g,12.08 g,6.32 g,"[""Aperitivos"", ""Primeros"", ""Fruta y Verdura"", ""Asia"", ""Recetas del Mundo""]"
Cena asiática,https://recetas.lidl.es/recetas/cena-asiatica,4,"[""250 g aceite de oliva virgen extra""]",409 kCal,48.09 g,13.71 g,18.33 g,"[""Aperitivos"", ""Segundos"", ""Pasta y Pizza"", ""Fruta y Verdura"", ""Vegetariana"", ""Asia"", ""La Cocina de Lidl""]"
Lo mein de pollo y verduras,https://recetas.lidl.es/recetas/lo-mein-de-pollo-y-verduras,4,"[""1 aceite de girasol"", ""3 cebolleta"", ""1 zanahorias"", ""150 pimiento rojo"", ""150 setas""]",322 kCal,33 g,19.25 g,12.64 g,"[""Primeros"", ""Pasta y Pizza"", ""Asia"", ""Recetas del Mundo"", ""La Cocina de Lidl""]"
Gofres con Camembert y frutas,https://recetas.lidl.es/recetas/gofres-con-camembert-y-frutas,5,"[""2 huevos"", ""100 g mantequilla"", ""250 ml bebida de avellana"", ""250 g harina de espelta"", ""1 sobre levadura""]",624 kCal,47.18 g,21.34 g,37.19 g,"[""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Francia"", ""La Cocina de Lidl""]"
Rollitos de col rellenos al horno,https://recetas.lidl.es/recetas/rollitos-de-col-rellenos-al-horno,4,"[""1 ud col blanca"", ""1 diente aceite de oliva virgen extra"", ""200 g ajo"", ""1 arroz"", ""1 ud sal"", ""115 g caldo de verdura"", ""150 g cebolla""]",455 kCal,28.49 g,50.8 g,14.32 g,"[""Primeros"", ""Fruta y Verdura"", ""Vegetariana"", ""Vegana"", ""La Cocina de Lidl"", ""Recetas con productos Vemondo""]"
Pollo Kung Pao con verduras y arroz,https://recetas.lidl.es/recetas/pollo-kung-pao-con-verduras-y-arroz,4,"[""2 pechugas de pollo"", ""3 dientes de ajo"", ""1 pimiento rojo"", ""6 cebolletas"", ""4 cucharadas salsa de soja"", ""10 ml vinagre de vino blanco"", ""10 ml vinagre bals\u00e1mico"", ""20 g harina de ma\u00edz"", ""1 cucharadita chile picado"", ""30 g pimienta"", ""80 g jengibre"", ""200 g az\u00facar moreno""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Arroz, Legumbres y Cereales"", ""Fruta y Verdura"", ""Canarias""]"
Bratwurst vegano con salsa de mostaza,https://recetas.lidl.es/recetas/bratwurst-vegano-con-salsa-de-mostaza,4,"[""100 ml bebida de soja"", ""200 ml aceite de oliva suave"", ""1 lim\u00f3n"", ""50 g sal""]",799 kCal,35.13 g,17.55 g,65.73 g,"[""Segundos"", ""Primeros"", ""Vegetariana"", ""Vegana""]"
Tarta de plátano y chocolate,https://recetas.lidl.es/recetas/tarta-de-platano-y-chocolate,8,"[""230 g harina de trigo"", ""7 g levadura"", ""100 ml bebida de soja"", ""2 cucharadas aceite de oliva virgen extra"", ""2 cucharadas sirope de agave"", ""2 uds magdalenas"", ""90 ml leche de almendras""]",271 kCal,44.66 g,5.03 g,7.78 g,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Vegetariana"", ""Vegana"", ""Cumplea\u00f1os"", ""La Cocina de Lidl"", ""Recetas con productos Vemondo""]"
Tacos de solomillo de cerdo,https://recetas.lidl.es/recetas/tacos-de-solomillo-de-cerdo,4,"[""600 solomillos de cerdo"", ""800 aceite de oliva virgen extra"", ""100 zumo de pi\u00f1a"", ""1 pi\u00f1as""]",594 kCal,57.61 g,38.65 g,21.96 g,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""M\u00e9xico"", ""Recetas del Mundo""]"
Tarta de pera y queso feta,https://recetas.lidl.es/recetas/tarta-de-pera-y-queso-feta,8,"[""2 uds peras"", ""500 ml agua"", ""500 ml sirope de agave""]",379 kCal,71.51 g,21.21 g,21.06 g,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Bio"", ""La Cocina de Lidl""]"
Samosas vegetales,https://recetas.lidl.es/recetas/samosas-vegetales,4,"[""200 g harina de trigo"", ""40 ml aceite de oliva virgen extra"", ""90 ml agua""]",523 kCal,58.54 g,16.44 g,24.08 g,"[""Aperitivos"", ""Primeros"", ""Pan y Masas"", ""Fruta y Verdura"", ""Vegetariana"", ""Vegana"", ""P\u00edcnic"", ""Recetas con productos Vemondo""]"
Bacalao al horno con patatas,https://recetas.lidl.es/recetas/bacalao-al-horno-con-patatas,4,"[""4 uds patatas"", ""1 ud cebolla"", ""4 filetes sal"", ""40 ml pimienta"", ""3 dientes aceite de oliva virgen extra"", ""20 ml bacalao""]",334 kCal,25.45 g,26.6 g,14.1 g,"[""Segundos"", ""Pescado y Marisco""]"
Magdalenas veganas de papaya y curry,https://recetas.lidl.es/recetas/magdalenas-veganas-de-papaya-y-curry,4,"[""150 ml bebida de soja"", ""150 g yogur de soja"", ""80 ml aceite de oliva virgen extra"", ""190 g untable vegano"", ""250 g harina de trigo"", ""50 g harina de ma\u00edz"", ""15 g levadura"", ""140 g az\u00facar moreno"", ""1 cucharada semillas de lino"", ""1 cucharadita curry"", ""0.5 cucharadita canela molida""]",857 kCal,105.03 g,15.36 g,39.66 g,"[""Postres"", ""Postres y Dulces"", ""Vegana"", ""Recetas con productos Vemondo""]"
Sándwich de gofre vegetariano,https://recetas.lidl.es/recetas/sandwich-de-gofre-vegetariano,4,"[""300 g harina de trigo"", ""6 g levadura"", ""1 huevo"", ""400 ml bebida de soja""]",731 kCal,70.76 g,29.71 g,27.15 g,"[""Primeros"", ""Fruta y Verdura"", ""Vegetariana"", ""La Cocina de Lidl"", ""Recetas con productos Vemondo"", ""Recetas de bocadillos y tostadas""]"
Copa de helados veganos con frutas,https://recetas.lidl.es/recetas/copa-de-helados-veganos-con-frutas,4,"[""100 g galletas"", ""50 g copos de avena"", ""50 g chocolate negro"", ""300 g helados de tarta de queso"", ""300 g helado de brownie""]",641 kCal,84.25 g,10.36 g,28.55 g,"[""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Vegana"", ""Recetas con productos Vemondo""]"
Wok vegetal con salsa de jengibre,https://recetas.lidl.es/recetas/wok-vegetal-con-salsa-de-jengibre,4,"[""250 g aceite de oliva virgen extra"", ""300 g tofu"", ""0.5 rulo vegetal"", ""1 cebolla roja"", ""1 pimiento rojo"", ""100 g pimiento amarillo"", ""50 g esparragos""]",417 kCal,39.54 g,23.41 g,18.78 g,"[""Primeros"", ""Fruta y Verdura"", ""Vegana"", ""La Cocina de Lidl"", ""Recetas con productos Vemondo""]"
Pastelitos de chocolate,https://recetas.lidl.es/recetas/pastelitos-de-chocolate,4,"[""110 g chocolate negro"", ""100 g mantequilla"", ""2 uds claras de huevo"", ""50 g claras de huevo"", ""50 g az\u00facar"", ""60 g harina"", ""4 uds chocolate negro"", ""4 uds chocolate negro""]",576 kCal,49.41 g,7.77 g,38.7 g,"[""Postres"", ""Postres y Dulces"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
Espaguetis con verduras y carne,https://recetas.lidl.es/recetas/espaguetis-con-verduras-y-carne,4,"[""2 uds cebollas"", ""1 ud berenjena"", ""2 uds tomates"", ""300 g aceite de oliva"", ""150 g carne de ternera picada"", ""4 uds espaguetis"", ""40 g huevos de codorniz"", ""4 uds espaguetis""]",477 kCal,36.63 g,19.46 g,28.08 g,"[""Primeros"", ""Carne y Aves"", ""Pasta y Pizza"", ""Fruta y Verdura"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 12 meses""]"
3 ideas de almuerzo para el recreo,https://recetas.lidl.es/recetas/3-ideas-de-almuerzo-para-el-recreo,4,"[""200 g harina de trigo"", ""2 huevos"", ""500 ml leche semidesnatada"", ""25 g az\u00facar"", ""150 g aceite de oliva virgen extra"", ""50 ml skyr"", ""1 sirope de agave""]",1046 kCal,159.36 g,31.45 g,29.56 g,"[""Desayunos y Meriendas"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Vuelta al cole"", ""La Cocina de Lidl"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
3 Cócteles con cava para fin de año,https://recetas.lidl.es/recetas/3-cocteles-con-cava-para-fin-de-ano,4,"[""2 uds naranjas"", ""50 ml naranjas"", ""45 g az\u00facar"", ""200 g cubitos de hielo"", ""300 ml vermouth"", ""400 ml cava""]",562 kCal,73.93 g,2.2 g,0.27 g,"[""Bebidas"", ""La Cocina de Lidl"", ""Navidad""]"
Rape al horno con gambones,https://recetas.lidl.es/recetas/rape-al-horno-con-gambones,4,"[""3 uds patatas"", ""4 uds pescado"", ""500 g sal""]",704 kCal,31.51 g,55.45 g,25.08 g,"[""Segundos"", ""Primeros"", ""Pescado y Marisco""]"
Tartaleta de melocotón con helado de turrón,https://recetas.lidl.es/recetas/tartaleta-de-melocoton-con-helado-de-turron,4,"[""190 g mantequilla"", ""160 g az\u00facar"", ""1 ud sal"", ""360 g huevo"", ""75 g harina de trigo""]",1818 kCal,222.2 g,32.8 g,84.08 g,"[""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""La Cocina de Lidl"", ""Navidad""]"
Hojaldre de membrillo con helado de manzana,https://recetas.lidl.es/recetas/hojaldre-de-membrillo-con-helado-de-manzana,4,"[""1 ud membrillo"", ""120 g canela molida"", ""30 g az\u00facar"", ""2 l\u00e1minas mantequilla"", ""1 almendra garrapi\u00f1ada""]",849 kCal,110.41 g,8.51 g,30.09 g,"[""Desayunos y Meriendas"", ""Postres"", ""Pan y Masas"", ""Postres y Dulces"", ""La Cocina de Lidl"", ""Navidad""]"
Alcachofa rellena de huevo,https://recetas.lidl.es/recetas/alcachofa-rellena-de-huevo,4,"[""4 uds alcachofas"", ""4 uds sal"", ""4 lonchas huevos"", ""100 g jam\u00f3n"", ""50 g tomate seco"", ""1 diente avellanas tostadas"", ""1 cucharada ajo"", ""0.5 cucharada vinagre""]",347 kCal,7.37 g,15.86 g,25.81 g,"[""Primeros"", ""L\u00e1cteos y Huevos"", ""Fruta y Verdura""]"
Pollo con salsa de foie y alcachofa con Torta del Casar,https://recetas.lidl.es/recetas/pollo-con-salsa-de-foie-y-alcachofa-con-torta-del-casar,4,"[""1 ud pollo"", ""230 g foie gras"", ""450 ml leche"", ""25 g sal"", ""60 g pistachos""]",2091 kCal,4.94 g,86.28 g,192.24 g,"[""Segundos"", ""L\u00e1cteos y Huevos"", ""Carne y Aves"", ""Fruta y Verdura"", ""La Cocina de Lidl"", ""Navidad""]"
Ensalada de bogavante con boletus y granada,https://recetas.lidl.es/recetas/ensalada-de-bogavante-con-boletus-y-granada,4,"[""1 kg patata"", ""350 ml leche"", ""25 g sal""]",469 kCal,35.82 g,30.95 g,23.02 g,"[""Primeros"", ""Sopas y Cremas"", ""Fruta y Verdura"", ""Pescado y Marisco"", ""La Cocina de Lidl"", ""Navidad""]"
Sopa de marisco,https://recetas.lidl.es/recetas/sopa-de-marisco,4,"[""500 g mejillones"", ""100 ml vino blanco"", ""300 g aceite de oliva virgen extra"", ""300 g cigalas"", ""1 ud almejas"", ""1 diente cebolla"", ""1 ud ajo"", ""1.5 l puerro""]",351 kCal,15.54 g,39.39 g,11.65 g,"[""Aperitivos"", ""Primeros"", ""Sopas y Cremas"", ""Pescado y Marisco"", ""La Cocina de Lidl"", ""Navidad""]"
Arroz con verduras y vinagreta de fresa,https://recetas.lidl.es/recetas/arroz-con-verduras-y-vinagreta-de-fresa,3,"[""200 g arroz integral"", ""150 g coles blancas"", ""150 g coles lombardas"", ""0.5 ud calabac\u00edn"", ""1 ud zanahoria""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Arroz, Legumbres y Cereales"", ""Fruta y Verdura"", ""Canarias"", ""P\u00edcnic""]"
Tostas de anchoa y boquerón,https://recetas.lidl.es/recetas/tostas-de-anchoa-y-boqueron,4,"[""1 diente aceite de oliva virgen extra"", ""2 uds ajo"", ""50 ml cebollas"", ""50 g vino blanco""]",419 kCal,35.46 g,13.29 g,23.67 g,"[""Aperitivos"", ""Pescado y Marisco"", ""La Cocina de Lidl"", ""Navidad"", ""Recetas con conservas""]"
Ensalada templada de naranja y mandarina,https://recetas.lidl.es/recetas/ensalada-templada-de-naranja-y-mandarina,2,"[""1 ud naranja"", ""2 uds mandarinas"", ""50 g can\u00f3nigos"", ""40 g r\u00facula"", ""80 tomates cherry"", ""20 g cebollas"", ""100 g queso feta"", ""100 g quinoa"", ""1 cucharadita aceite de oliva virgen extra""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Fruta y Verdura"", ""Canarias""]"
2 aperitivos con pimientos del piquillo,https://recetas.lidl.es/recetas/2-aperitivos-con-pimientos-del-piquillo,4,"[""3 dientes ajos"", ""120 g pimientos del piquillo"", ""80 g aceite de oliva virgen extra"", ""4 uds esparragos""]",399 kCal,9.67 g,10.14 g,35.73 g,"[""Aperitivos"", ""Fruta y Verdura"", ""La Cocina de Lidl"", ""Navidad""]"
Timbal de guiso de verduras canarias,https://recetas.lidl.es/recetas/timbal-de-guiso-de-verduras-canarias,4,"[""1 ud batata"", ""1 ud zanahoria"", ""1 ud pimiento rojo"", ""1 ud cebolla"", ""0.5 ud calabac\u00edn"", ""150 g coles blancas"", ""200 g calabazas"", ""1 ud pi\u00f1a"", ""1 cucharada gofio"", ""0.5 taza tomate triturado"", ""4 lonchas jam\u00f3n serrano"", ""2 cucharadas aceite de oliva"", ""500 ml agua"", ""1 hoja laurel"", ""1 cucharadita or\u00e9gano""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Fruta y Verdura"", ""Canarias""]"
3 aperitivos para Navidad,https://recetas.lidl.es/recetas/3-aperitivos-para-navidad,4,"[""500 g pimientos del piquillo"", ""400 g nata"", ""1 ud lim\u00f3n"", ""2 cucharadas tomate frito"", ""6 uds sal"", ""5 uds huevos""]",2123 kCal,73.59 g,32.11 g,199.01 g,"[""Aperitivos"", ""Fruta y Verdura"", ""L\u00e1cteos y Huevos"", ""Pescado y Marisco"", ""La Cocina de Lidl"", ""Navidad""]"
